Path,Machine_Type,Dataset,Status,Machine_ID,Sample_ID,nb_echantillon,freq_echantillonnage
Data\ToyConveyor\train\normal_id_02_00000868.wav,ToyConveyor,train,normal,02,00000868,160000,16000
Data\ToyConveyor\train\normal_id_02_00000869.wav,ToyConveyor,train,normal,02,00000869,160000,16000
Data\ToyConveyor\train\normal_id_02_00000870.wav,ToyConveyor,train,normal,02,00000870,160000,16000
Data\ToyConveyor\train\normal_id_02_00000871.wav,ToyConveyor,train,normal,02,00000871,160000,16000
Data\ToyConveyor\train\normal_id_02_00000872.wav,ToyConveyor,train,normal,02,00000872,160000,16000
Data\ToyConveyor\train\normal_id_02_00000873.wav,ToyConveyor,train,normal,02,00000873,160000,16000
Data\ToyConveyor\train\normal_id_02_00000874.wav,ToyConveyor,train,normal,02,00000874,160000,16000
Data\ToyConveyor\train\normal_id_02_00000875.wav,ToyConveyor,train,normal,02,00000875,160000,16000
Data\ToyConveyor\train\normal_id_02_00000876.wav,ToyConveyor,train,normal,02,00000876,160000,16000
Data\ToyConveyor\train\normal_id_02_00000877.wav,ToyConveyor,train,normal,02,00000877,160000,16000
Data\ToyConveyor\train\normal_id_02_00000878.wav,ToyConveyor,train,normal,02,00000878,160000,16000
Data\ToyConveyor\train\normal_id_02_00000879.wav,ToyConveyor,train,normal,02,00000879,160000,16000
Data\ToyConveyor\train\normal_id_02_00000880.wav,ToyConveyor,train,normal,02,00000880,160000,16000
Data\ToyConveyor\train\normal_id_02_00000881.wav,ToyConveyor,train,normal,02,00000881,160000,16000
Data\ToyConveyor\train\normal_id_02_00000882.wav,ToyConveyor,train,normal,02,00000882,160000,16000
Data\ToyConveyor\train\normal_id_02_00000883.wav,ToyConveyor,train,normal,02,00000883,160000,16000
Data\ToyConveyor\train\normal_id_02_00000884.wav,ToyConveyor,train,normal,02,00000884,160000,16000
Data\ToyConveyor\train\normal_id_02_00000885.wav,ToyConveyor,train,normal,02,00000885,160000,16000
Data\ToyConveyor\train\normal_id_02_00000886.wav,ToyConveyor,train,normal,02,00000886,160000,16000
Data\ToyConveyor\train\normal_id_02_00000887.wav,ToyConveyor,train,normal,02,00000887,160000,16000
Data\ToyConveyor\train\normal_id_02_00000888.wav,ToyConveyor,train,normal,02,00000888,160000,16000
Data\ToyConveyor\train\normal_id_02_00000889.wav,ToyConveyor,train,normal,02,00000889,160000,16000
Data\ToyConveyor\train\normal_id_02_00000890.wav,ToyConveyor,train,normal,02,00000890,160000,16000
Data\ToyConveyor\train\normal_id_02_00000891.wav,ToyConveyor,train,normal,02,00000891,160000,16000
Data\ToyConveyor\train\normal_id_02_00000892.wav,ToyConveyor,train,normal,02,00000892,160000,16000
Data\ToyConveyor\train\normal_id_02_00000893.wav,ToyConveyor,train,normal,02,00000893,160000,16000
Data\ToyConveyor\train\normal_id_02_00000894.wav,ToyConveyor,train,normal,02,00000894,160000,16000
Data\ToyConveyor\train\normal_id_02_00000895.wav,ToyConveyor,train,normal,02,00000895,160000,16000
Data\ToyConveyor\train\normal_id_02_00000896.wav,ToyConveyor,train,normal,02,00000896,160000,16000
Data\ToyConveyor\train\normal_id_02_00000897.wav,ToyConveyor,train,normal,02,00000897,160000,16000
Data\ToyConveyor\train\normal_id_02_00000898.wav,ToyConveyor,train,normal,02,00000898,160000,16000
Data\ToyConveyor\train\normal_id_02_00000899.wav,ToyConveyor,train,normal,02,00000899,160000,16000
Data\ToyConveyor\train\normal_id_02_00000900.wav,ToyConveyor,train,normal,02,00000900,160000,16000
Data\ToyConveyor\train\normal_id_02_00000901.wav,ToyConveyor,train,normal,02,00000901,160000,16000
Data\ToyConveyor\train\normal_id_02_00000902.wav,ToyConveyor,train,normal,02,00000902,160000,16000
Data\ToyConveyor\train\normal_id_02_00000903.wav,ToyConveyor,train,normal,02,00000903,160000,16000
Data\ToyConveyor\train\normal_id_02_00000904.wav,ToyConveyor,train,normal,02,00000904,160000,16000
Data\ToyConveyor\train\normal_id_02_00000905.wav,ToyConveyor,train,normal,02,00000905,160000,16000
Data\ToyConveyor\train\normal_id_02_00000906.wav,ToyConveyor,train,normal,02,00000906,160000,16000
Data\ToyConveyor\train\normal_id_02_00000907.wav,ToyConveyor,train,normal,02,00000907,160000,16000
Data\ToyConveyor\train\normal_id_02_00000908.wav,ToyConveyor,train,normal,02,00000908,160000,16000
Data\ToyConveyor\train\normal_id_02_00000909.wav,ToyConveyor,train,normal,02,00000909,160000,16000
Data\ToyConveyor\train\normal_id_02_00000910.wav,ToyConveyor,train,normal,02,00000910,160000,16000
Data\ToyConveyor\train\normal_id_02_00000911.wav,ToyConveyor,train,normal,02,00000911,160000,16000
Data\ToyConveyor\train\normal_id_02_00000912.wav,ToyConveyor,train,normal,02,00000912,160000,16000
Data\ToyConveyor\train\normal_id_02_00000913.wav,ToyConveyor,train,normal,02,00000913,160000,16000
Data\ToyConveyor\train\normal_id_02_00000914.wav,ToyConveyor,train,normal,02,00000914,160000,16000
Data\ToyConveyor\train\normal_id_02_00000915.wav,ToyConveyor,train,normal,02,00000915,160000,16000
Data\ToyConveyor\train\normal_id_02_00000916.wav,ToyConveyor,train,normal,02,00000916,160000,16000
Data\ToyConveyor\train\normal_id_02_00000917.wav,ToyConveyor,train,normal,02,00000917,160000,16000
Data\ToyConveyor\train\normal_id_02_00000918.wav,ToyConveyor,train,normal,02,00000918,160000,16000
Data\ToyConveyor\train\normal_id_02_00000919.wav,ToyConveyor,train,normal,02,00000919,160000,16000
Data\ToyConveyor\train\normal_id_02_00000920.wav,ToyConveyor,train,normal,02,00000920,160000,16000
Data\ToyConveyor\train\normal_id_02_00000921.wav,ToyConveyor,train,normal,02,00000921,160000,16000
Data\ToyConveyor\train\normal_id_02_00000922.wav,ToyConveyor,train,normal,02,00000922,160000,16000
Data\ToyConveyor\train\normal_id_02_00000923.wav,ToyConveyor,train,normal,02,00000923,160000,16000
Data\ToyConveyor\train\normal_id_02_00000924.wav,ToyConveyor,train,normal,02,00000924,160000,16000
Data\ToyConveyor\train\normal_id_02_00000925.wav,ToyConveyor,train,normal,02,00000925,160000,16000
Data\ToyConveyor\train\normal_id_02_00000926.wav,ToyConveyor,train,normal,02,00000926,160000,16000
Data\ToyConveyor\train\normal_id_02_00000927.wav,ToyConveyor,train,normal,02,00000927,160000,16000
Data\ToyConveyor\train\normal_id_02_00000928.wav,ToyConveyor,train,normal,02,00000928,160000,16000
Data\ToyConveyor\train\normal_id_02_00000929.wav,ToyConveyor,train,normal,02,00000929,160000,16000
Data\ToyConveyor\train\normal_id_02_00000930.wav,ToyConveyor,train,normal,02,00000930,160000,16000
Data\ToyConveyor\train\normal_id_02_00000931.wav,ToyConveyor,train,normal,02,00000931,160000,16000
Data\ToyConveyor\train\normal_id_02_00000932.wav,ToyConveyor,train,normal,02,00000932,160000,16000
Data\ToyConveyor\train\normal_id_02_00000933.wav,ToyConveyor,train,normal,02,00000933,160000,16000
Data\ToyConveyor\train\normal_id_02_00000934.wav,ToyConveyor,train,normal,02,00000934,160000,16000
Data\ToyConveyor\train\normal_id_02_00000935.wav,ToyConveyor,train,normal,02,00000935,160000,16000
Data\ToyConveyor\train\normal_id_02_00000936.wav,ToyConveyor,train,normal,02,00000936,160000,16000
Data\ToyConveyor\train\normal_id_02_00000937.wav,ToyConveyor,train,normal,02,00000937,160000,16000
Data\ToyConveyor\train\normal_id_02_00000938.wav,ToyConveyor,train,normal,02,00000938,160000,16000
Data\ToyConveyor\train\normal_id_02_00000939.wav,ToyConveyor,train,normal,02,00000939,160000,16000
Data\ToyConveyor\train\normal_id_02_00000940.wav,ToyConveyor,train,normal,02,00000940,160000,16000
Data\ToyConveyor\train\normal_id_02_00000941.wav,ToyConveyor,train,normal,02,00000941,160000,16000
Data\ToyConveyor\train\normal_id_02_00000942.wav,ToyConveyor,train,normal,02,00000942,160000,16000
Data\ToyConveyor\train\normal_id_02_00000943.wav,ToyConveyor,train,normal,02,00000943,160000,16000
Data\ToyConveyor\train\normal_id_02_00000944.wav,ToyConveyor,train,normal,02,00000944,160000,16000
Data\ToyConveyor\train\normal_id_02_00000945.wav,ToyConveyor,train,normal,02,00000945,160000,16000
Data\ToyConveyor\train\normal_id_02_00000946.wav,ToyConveyor,train,normal,02,00000946,160000,16000
Data\ToyConveyor\train\normal_id_02_00000947.wav,ToyConveyor,train,normal,02,00000947,160000,16000
Data\ToyConveyor\train\normal_id_02_00000948.wav,ToyConveyor,train,normal,02,00000948,160000,16000
Data\ToyConveyor\train\normal_id_02_00000949.wav,ToyConveyor,train,normal,02,00000949,160000,16000
Data\ToyConveyor\train\normal_id_02_00000950.wav,ToyConveyor,train,normal,02,00000950,160000,16000
Data\ToyConveyor\train\normal_id_02_00000951.wav,ToyConveyor,train,normal,02,00000951,160000,16000
Data\ToyConveyor\train\normal_id_02_00000952.wav,ToyConveyor,train,normal,02,00000952,160000,16000
Data\ToyConveyor\train\normal_id_02_00000953.wav,ToyConveyor,train,normal,02,00000953,160000,16000
Data\ToyConveyor\train\normal_id_02_00000954.wav,ToyConveyor,train,normal,02,00000954,160000,16000
Data\ToyConveyor\train\normal_id_02_00000955.wav,ToyConveyor,train,normal,02,00000955,160000,16000
Data\ToyConveyor\train\normal_id_02_00000956.wav,ToyConveyor,train,normal,02,00000956,160000,16000
Data\ToyConveyor\train\normal_id_02_00000957.wav,ToyConveyor,train,normal,02,00000957,160000,16000
Data\ToyConveyor\train\normal_id_02_00000958.wav,ToyConveyor,train,normal,02,00000958,160000,16000
Data\ToyConveyor\train\normal_id_02_00000959.wav,ToyConveyor,train,normal,02,00000959,160000,16000
Data\ToyConveyor\train\normal_id_02_00000960.wav,ToyConveyor,train,normal,02,00000960,160000,16000
Data\ToyConveyor\train\normal_id_02_00000961.wav,ToyConveyor,train,normal,02,00000961,160000,16000
Data\ToyConveyor\train\normal_id_02_00000962.wav,ToyConveyor,train,normal,02,00000962,160000,16000
Data\ToyConveyor\train\normal_id_02_00000963.wav,ToyConveyor,train,normal,02,00000963,160000,16000
Data\ToyConveyor\train\normal_id_02_00000964.wav,ToyConveyor,train,normal,02,00000964,160000,16000
Data\ToyConveyor\train\normal_id_02_00000965.wav,ToyConveyor,train,normal,02,00000965,160000,16000
Data\ToyConveyor\train\normal_id_02_00000966.wav,ToyConveyor,train,normal,02,00000966,160000,16000
Data\ToyConveyor\train\normal_id_02_00000967.wav,ToyConveyor,train,normal,02,00000967,160000,16000
Data\ToyConveyor\train\normal_id_02_00000968.wav,ToyConveyor,train,normal,02,00000968,160000,16000
Data\ToyConveyor\train\normal_id_02_00000969.wav,ToyConveyor,train,normal,02,00000969,160000,16000
Data\ToyConveyor\train\normal_id_02_00000970.wav,ToyConveyor,train,normal,02,00000970,160000,16000
Data\ToyConveyor\train\normal_id_02_00000971.wav,ToyConveyor,train,normal,02,00000971,160000,16000
Data\ToyConveyor\train\normal_id_02_00000972.wav,ToyConveyor,train,normal,02,00000972,160000,16000
Data\ToyConveyor\train\normal_id_02_00000973.wav,ToyConveyor,train,normal,02,00000973,160000,16000
Data\ToyConveyor\train\normal_id_02_00000974.wav,ToyConveyor,train,normal,02,00000974,160000,16000
Data\ToyConveyor\train\normal_id_02_00000975.wav,ToyConveyor,train,normal,02,00000975,160000,16000
Data\ToyConveyor\train\normal_id_02_00000976.wav,ToyConveyor,train,normal,02,00000976,160000,16000
Data\ToyConveyor\train\normal_id_02_00000977.wav,ToyConveyor,train,normal,02,00000977,160000,16000
Data\ToyConveyor\train\normal_id_02_00000978.wav,ToyConveyor,train,normal,02,00000978,160000,16000
Data\ToyConveyor\train\normal_id_02_00000979.wav,ToyConveyor,train,normal,02,00000979,160000,16000
Data\ToyConveyor\train\normal_id_02_00000980.wav,ToyConveyor,train,normal,02,00000980,160000,16000
Data\ToyConveyor\train\normal_id_02_00000981.wav,ToyConveyor,train,normal,02,00000981,160000,16000
Data\ToyConveyor\train\normal_id_02_00000982.wav,ToyConveyor,train,normal,02,00000982,160000,16000
Data\ToyConveyor\train\normal_id_02_00000983.wav,ToyConveyor,train,normal,02,00000983,160000,16000
Data\ToyConveyor\train\normal_id_02_00000984.wav,ToyConveyor,train,normal,02,00000984,160000,16000
Data\ToyConveyor\train\normal_id_02_00000985.wav,ToyConveyor,train,normal,02,00000985,160000,16000
Data\ToyConveyor\train\normal_id_02_00000986.wav,ToyConveyor,train,normal,02,00000986,160000,16000
Data\ToyConveyor\train\normal_id_02_00000987.wav,ToyConveyor,train,normal,02,00000987,160000,16000
Data\ToyConveyor\train\normal_id_02_00000988.wav,ToyConveyor,train,normal,02,00000988,160000,16000
Data\ToyConveyor\train\normal_id_02_00000989.wav,ToyConveyor,train,normal,02,00000989,160000,16000
Data\ToyConveyor\train\normal_id_02_00000990.wav,ToyConveyor,train,normal,02,00000990,160000,16000
Data\ToyConveyor\train\normal_id_02_00000991.wav,ToyConveyor,train,normal,02,00000991,160000,16000
Data\ToyConveyor\train\normal_id_02_00000992.wav,ToyConveyor,train,normal,02,00000992,160000,16000
Data\ToyConveyor\train\normal_id_02_00000993.wav,ToyConveyor,train,normal,02,00000993,160000,16000
Data\ToyConveyor\train\normal_id_02_00000994.wav,ToyConveyor,train,normal,02,00000994,160000,16000
Data\ToyConveyor\train\normal_id_02_00000995.wav,ToyConveyor,train,normal,02,00000995,160000,16000
Data\ToyConveyor\train\normal_id_02_00000996.wav,ToyConveyor,train,normal,02,00000996,160000,16000
Data\ToyConveyor\train\normal_id_02_00000997.wav,ToyConveyor,train,normal,02,00000997,160000,16000
Data\ToyConveyor\train\normal_id_02_00000998.wav,ToyConveyor,train,normal,02,00000998,160000,16000
Data\ToyConveyor\train\normal_id_02_00000999.wav,ToyConveyor,train,normal,02,00000999,160000,16000
Data\ToyConveyor\train\normal_id_03_00000000.wav,ToyConveyor,train,normal,03,00000000,160000,16000
Data\ToyConveyor\train\normal_id_03_00000001.wav,ToyConveyor,train,normal,03,00000001,160000,16000
Data\ToyConveyor\train\normal_id_03_00000002.wav,ToyConveyor,train,normal,03,00000002,160000,16000
Data\ToyConveyor\train\normal_id_03_00000003.wav,ToyConveyor,train,normal,03,00000003,160000,16000
Data\ToyConveyor\train\normal_id_03_00000004.wav,ToyConveyor,train,normal,03,00000004,160000,16000
Data\ToyConveyor\train\normal_id_03_00000005.wav,ToyConveyor,train,normal,03,00000005,160000,16000
Data\ToyConveyor\train\normal_id_03_00000006.wav,ToyConveyor,train,normal,03,00000006,160000,16000
Data\ToyConveyor\train\normal_id_03_00000007.wav,ToyConveyor,train,normal,03,00000007,160000,16000
Data\ToyConveyor\train\normal_id_03_00000008.wav,ToyConveyor,train,normal,03,00000008,160000,16000
Data\ToyConveyor\train\normal_id_03_00000009.wav,ToyConveyor,train,normal,03,00000009,160000,16000
Data\ToyConveyor\train\normal_id_03_00000010.wav,ToyConveyor,train,normal,03,00000010,160000,16000
Data\ToyConveyor\train\normal_id_03_00000011.wav,ToyConveyor,train,normal,03,00000011,160000,16000
Data\ToyConveyor\train\normal_id_03_00000012.wav,ToyConveyor,train,normal,03,00000012,160000,16000
Data\ToyConveyor\train\normal_id_03_00000013.wav,ToyConveyor,train,normal,03,00000013,160000,16000
Data\ToyConveyor\train\normal_id_03_00000014.wav,ToyConveyor,train,normal,03,00000014,160000,16000
Data\ToyConveyor\train\normal_id_03_00000015.wav,ToyConveyor,train,normal,03,00000015,160000,16000
Data\ToyConveyor\train\normal_id_03_00000016.wav,ToyConveyor,train,normal,03,00000016,160000,16000
Data\ToyConveyor\train\normal_id_03_00000017.wav,ToyConveyor,train,normal,03,00000017,160000,16000
Data\ToyConveyor\train\normal_id_03_00000018.wav,ToyConveyor,train,normal,03,00000018,160000,16000
Data\ToyConveyor\train\normal_id_03_00000019.wav,ToyConveyor,train,normal,03,00000019,160000,16000
Data\ToyConveyor\train\normal_id_03_00000020.wav,ToyConveyor,train,normal,03,00000020,160000,16000
Data\ToyConveyor\train\normal_id_03_00000021.wav,ToyConveyor,train,normal,03,00000021,160000,16000
Data\ToyConveyor\train\normal_id_03_00000022.wav,ToyConveyor,train,normal,03,00000022,160000,16000
Data\ToyConveyor\train\normal_id_03_00000023.wav,ToyConveyor,train,normal,03,00000023,160000,16000
Data\ToyConveyor\train\normal_id_03_00000024.wav,ToyConveyor,train,normal,03,00000024,160000,16000
Data\ToyConveyor\train\normal_id_03_00000025.wav,ToyConveyor,train,normal,03,00000025,160000,16000
Data\ToyConveyor\train\normal_id_03_00000026.wav,ToyConveyor,train,normal,03,00000026,160000,16000
Data\ToyConveyor\train\normal_id_03_00000027.wav,ToyConveyor,train,normal,03,00000027,160000,16000
Data\ToyConveyor\train\normal_id_03_00000028.wav,ToyConveyor,train,normal,03,00000028,160000,16000
Data\ToyConveyor\train\normal_id_03_00000029.wav,ToyConveyor,train,normal,03,00000029,160000,16000
Data\ToyConveyor\train\normal_id_03_00000030.wav,ToyConveyor,train,normal,03,00000030,160000,16000
Data\ToyConveyor\train\normal_id_03_00000031.wav,ToyConveyor,train,normal,03,00000031,160000,16000
Data\ToyConveyor\train\normal_id_03_00000032.wav,ToyConveyor,train,normal,03,00000032,160000,16000
Data\ToyConveyor\train\normal_id_03_00000033.wav,ToyConveyor,train,normal,03,00000033,160000,16000
Data\ToyConveyor\train\normal_id_03_00000034.wav,ToyConveyor,train,normal,03,00000034,160000,16000
Data\ToyConveyor\train\normal_id_03_00000035.wav,ToyConveyor,train,normal,03,00000035,160000,16000
Data\ToyConveyor\train\normal_id_03_00000036.wav,ToyConveyor,train,normal,03,00000036,160000,16000
Data\ToyConveyor\train\normal_id_03_00000037.wav,ToyConveyor,train,normal,03,00000037,160000,16000
Data\ToyConveyor\train\normal_id_03_00000038.wav,ToyConveyor,train,normal,03,00000038,160000,16000
Data\ToyConveyor\train\normal_id_03_00000039.wav,ToyConveyor,train,normal,03,00000039,160000,16000
Data\ToyConveyor\train\normal_id_03_00000040.wav,ToyConveyor,train,normal,03,00000040,160000,16000
Data\ToyConveyor\train\normal_id_03_00000041.wav,ToyConveyor,train,normal,03,00000041,160000,16000
Data\ToyConveyor\train\normal_id_03_00000042.wav,ToyConveyor,train,normal,03,00000042,160000,16000
Data\ToyConveyor\train\normal_id_03_00000043.wav,ToyConveyor,train,normal,03,00000043,160000,16000
Data\ToyConveyor\train\normal_id_03_00000044.wav,ToyConveyor,train,normal,03,00000044,160000,16000
Data\ToyConveyor\train\normal_id_03_00000045.wav,ToyConveyor,train,normal,03,00000045,160000,16000
Data\ToyConveyor\train\normal_id_03_00000046.wav,ToyConveyor,train,normal,03,00000046,160000,16000
Data\ToyConveyor\train\normal_id_03_00000047.wav,ToyConveyor,train,normal,03,00000047,160000,16000
Data\ToyConveyor\train\normal_id_03_00000048.wav,ToyConveyor,train,normal,03,00000048,160000,16000
Data\ToyConveyor\train\normal_id_03_00000049.wav,ToyConveyor,train,normal,03,00000049,160000,16000
